naics_industry_group,description,sourcing_class,rationale,source,customer_type,customer_rationale,customer_source
7224,Drinking Places (Alcoholic Beverages),store,"Over-the-counter sales sourced where the sale occurs, so establishment receipts are the natural allocator and origin is approximately destination.",https://api.census.gov/data/2022/ecnbasic.html,NA,NA,NA
7225,Restaurants and Other Eating Places,store,"Over-the-counter sales sourced where the sale occurs, so establishment receipts are the natural allocator and origin is approximately destination.",https://api.census.gov/data/2022/ecnbasic.html,NA,NA,NA
8111,Automotive Repair and Maintenance,store,"Over-the-counter sales sourced where the sale occurs, so establishment receipts are the natural allocator and origin is approximately destination.",https://api.census.gov/data/2022/ecnbasic.html,NA,NA,NA
8112,Electronic and Precision Equipment Repair and Maintenance,store,"Over-the-counter sales sourced where the sale occurs, so establishment receipts are the natural allocator and origin is approximately destination.",https://api.census.gov/data/2022/ecnbasic.html,NA,NA,NA
8113,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance,store,"Over-the-counter sales sourced where the sale occurs, so establishment receipts are the natural allocator and origin is approximately destination.",https://api.census.gov/data/2022/ecnbasic.html,NA,NA,NA
8114,Personal and Household Goods Repair and Maintenance,store,"Over-the-counter sales sourced where the sale occurs, so establishment receipts are the natural allocator and origin is approximately destination.",https://api.census.gov/data/2022/ecnbasic.html,NA,NA,NA
8121,Personal Care Services,store,"Over-the-counter sales sourced where the sale occurs, so establishment receipts are the natural allocator and origin is approximately destination.",https://api.census.gov/data/2022/ecnbasic.html,NA,NA,NA
8122,Death Care Services,store,"Over-the-counter sales sourced where the sale occurs, so establishment receipts are the natural allocator and origin is approximately destination.",https://api.census.gov/data/2022/ecnbasic.html,NA,NA,NA
8123,Drycleaning and Laundry Services,store,"Over-the-counter sales sourced where the sale occurs, so establishment receipts are the natural allocator and origin is approximately destination.",https://api.census.gov/data/2022/ecnbasic.html,NA,NA,NA
8129,Other Personal Services,store,"Over-the-counter sales sourced where the sale occurs, so establishment receipts are the natural allocator and origin is approximately destination.",https://api.census.gov/data/2022/ecnbasic.html,NA,NA,NA
8131,Religious Organizations,business,"Taxable sales of business-serving vendors (wholesale, contractors, information, professional and administrative services, etc.) and purchases subject to use tax, sourced to the customer's location. Allocated by where private economic activity is: workplace employment excluding public administration, since government purchases are exempt under Tax Law s.1116(a)(1). Total employment and Economic Census payroll are sensitivities.",https://lehd.ces.census.gov/data/,household,"Membership organizations' taxable sales (bar and restaurant receipts, merchandise) go to members and the public.",https://www.census.gov/naics/ ; https://www.tax.ny.gov/pdf/publications/sales/pub750.pdf ; https://www.tax.ny.gov/forms/publications/st/pub718r.htm
8132,Grantmaking and Giving Services,business,"Taxable sales of business-serving vendors (wholesale, contractors, information, professional and administrative services, etc.) and purchases subject to use tax, sourced to the customer's location. Allocated by where private economic activity is: workplace employment excluding public administration, since government purchases are exempt under Tax Law s.1116(a)(1). Total employment and Economic Census payroll are sensitivities.",https://lehd.ces.census.gov/data/,household,"Membership organizations' taxable sales (bar and restaurant receipts, merchandise) go to members and the public.",https://www.census.gov/naics/ ; https://www.tax.ny.gov/pdf/publications/sales/pub750.pdf ; https://www.tax.ny.gov/forms/publications/st/pub718r.htm
8133,Social Advocacy Organizations,business,"Taxable sales of business-serving vendors (wholesale, contractors, information, professional and administrative services, etc.) and purchases subject to use tax, sourced to the customer's location. Allocated by where private economic activity is: workplace employment excluding public administration, since government purchases are exempt under Tax Law s.1116(a)(1). Total employment and Economic Census payroll are sensitivities.",https://lehd.ces.census.gov/data/,household,"Membership organizations' taxable sales (bar and restaurant receipts, merchandise) go to members and the public.",https://www.census.gov/naics/ ; https://www.tax.ny.gov/pdf/publications/sales/pub750.pdf ; https://www.tax.ny.gov/forms/publications/st/pub718r.htm
8134,Civic and Social Organizations,business,"Taxable sales of business-serving vendors (wholesale, contractors, information, professional and administrative services, etc.) and purchases subject to use tax, sourced to the customer's location. Allocated by where private economic activity is: workplace employment excluding public administration, since government purchases are exempt under Tax Law s.1116(a)(1). Total employment and Economic Census payroll are sensitivities.",https://lehd.ces.census.gov/data/,household,"Membership organizations' taxable sales (bar and restaurant receipts, merchandise) go to members and the public.",https://www.census.gov/naics/ ; https://www.tax.ny.gov/pdf/publications/sales/pub750.pdf ; https://www.tax.ny.gov/forms/publications/st/pub718r.htm
8139,"Business, Professional, Labor, Political, and Similar Organizations",business,"Taxable sales of business-serving vendors (wholesale, contractors, information, professional and administrative services, etc.) and purchases subject to use tax, sourced to the customer's location. Allocated by where private economic activity is: workplace employment excluding public administration, since government purchases are exempt under Tax Law s.1116(a)(1). Total employment and Economic Census payroll are sensitivities.",https://lehd.ces.census.gov/data/,household,"Membership organizations' taxable sales (bar and restaurant receipts, merchandise) go to members and the public.",https://www.census.gov/naics/ ; https://www.tax.ny.gov/pdf/publications/sales/pub750.pdf ; https://www.tax.ny.gov/forms/publications/st/pub718r.htm
